200 227
100 196 7.14285714286e-06
100 197 7.14285714286e-06
100 198 7.14285714286e-06
100 199 7.14285714286e-06
101 102 0.0238095238095
101 103 0.0238095238095
101 104 0.0238095238095
101 105 0.0238095238095
101 106 0.0238095238095
101 107 0.0238095238095
101 108 0.0238095238095
101 109 0.0238095238095
101 110 0.0238095238095
101 111 7.14285714286e-06
101 112 7.14285714286e-06
101 113 7.14285714286e-06
101 114 7.14285714286e-06
101 115 7.14285714286e-06
101 116 7.14285714286e-06
101 117 7.14285714286e-06
101 118 7.14285714286e-06
101 119 7.14285714286e-06
101 120 7.14285714286e-06
101 121 7.14285714286e-06
101 122 7.14285714286e-06
101 123 7.14285714286e-06
101 124 7.14285714286e-06
101 125 7.14285714286e-06
101 126 7.14285714286e-06
101 127 7.14285714286e-06
101 128 7.14285714286e-06
101 129 7.14285714286e-06
101 130 7.14285714286e-06
101 131 7.14285714286e-06
101 132 7.14285714286e-06
101 133 7.14285714286e-06
101 134 7.14285714286e-06
101 135 7.14285714286e-06
101 136 7.14285714286e-06
101 137 7.14285714286e-06
101 138 7.14285714286e-06
101 139 7.14285714286e-06
101 140 7.14285714286e-06
101 141 7.14285714286e-06
101 142 7.14285714286e-06
101 143 7.14285714286e-06
101 144 7.14285714286e-06
101 145 7.14285714286e-06
101 146 7.14285714286e-06
101 147 7.14285714286e-06
101 148 7.14285714286e-06
101 149 7.14285714286e-06
101 150 7.14285714286e-06
101 151 7.14285714286e-06
101 152 7.14285714286e-06
101 153 7.14285714286e-06
101 154 7.14285714286e-06
101 155 7.14285714286e-06
101 156 7.14285714286e-06
101 157 7.14285714286e-06
101 158 7.14285714286e-06
101 159 7.14285714286e-06
101 160 7.14285714286e-06
101 161 7.14285714286e-06
101 162 7.14285714286e-06
101 163 7.14285714286e-06
101 164 7.14285714286e-06
101 165 7.14285714286e-06
101 166 7.14285714286e-06
101 167 7.14285714286e-06
101 168 7.14285714286e-06
101 169 7.14285714286e-06
101 170 7.14285714286e-06
101 171 7.14285714286e-06
101 172 7.14285714286e-06
101 173 7.14285714286e-06
101 174 7.14285714286e-06
101 175 7.14285714286e-06
101 176 7.14285714286e-06
101 177 7.14285714286e-06
101 178 7.14285714286e-06
101 179 7.14285714286e-06
101 180 7.14285714286e-06
101 181 7.14285714286e-06
101 182 7.14285714286e-06
101 183 7.14285714286e-06
101 184 7.14285714286e-06
101 185 7.14285714286e-06
101 186 7.14285714286e-06
101 187 7.14285714286e-06
101 188 7.14285714286e-06
101 189 7.14285714286e-06
101 190 7.14285714286e-06
101 191 7.14285714286e-06
101 192 7.14285714286e-06
101 193 7.14285714286e-06
101 194 7.14285714286e-06
101 195 7.14285714286e-06
101 196 7.14285714286e-06
101 197 7.14285714286e-06
101 198 7.14285714286e-06
101 199 7.14285714286e-06
102 103 0.0238095238095
102 104 0.0238095238095
102 105 0.0238095238095
102 106 0.0238095238095
102 107 0.0238095238095
102 108 0.0238095238095
102 109 0.0238095238095
102 110 0.0238095238095
102 111 7.14285714286e-06
102 112 7.14285714286e-06
102 113 7.14285714286e-06
102 114 7.14285714286e-06
102 115 7.14285714286e-06
102 116 7.14285714286e-06
102 117 7.14285714286e-06
102 118 7.14285714286e-06
102 119 7.14285714286e-06
102 120 7.14285714286e-06
102 121 7.14285714286e-06
102 122 7.14285714286e-06
102 123 7.14285714286e-06
102 124 7.14285714286e-06
102 125 7.14285714286e-06
102 126 7.14285714286e-06
102 127 7.14285714286e-06
102 128 7.14285714286e-06
102 129 7.14285714286e-06
102 130 7.14285714286e-06
102 131 7.14285714286e-06
102 132 7.14285714286e-06
102 133 7.14285714286e-06
102 134 7.14285714286e-06
102 135 7.14285714286e-06
102 136 7.14285714286e-06
102 137 7.14285714286e-06
102 138 7.14285714286e-06
102 139 7.14285714286e-06
102 140 7.14285714286e-06
102 141 7.14285714286e-06
102 142 7.14285714286e-06
102 143 7.14285714286e-06
102 144 7.14285714286e-06
102 145 7.14285714286e-06
102 146 7.14285714286e-06
102 147 7.14285714286e-06
102 148 7.14285714286e-06
102 149 7.14285714286e-06
102 150 7.14285714286e-06
102 151 7.14285714286e-06
102 152 7.14285714286e-06
102 153 7.14285714286e-06
102 154 7.14285714286e-06
102 155 7.14285714286e-06
102 156 7.14285714286e-06
102 157 7.14285714286e-06
102 158 7.14285714286e-06
102 159 7.14285714286e-06
102 160 7.14285714286e-06
102 161 7.14285714286e-06
102 162 7.14285714286e-06
102 163 7.14285714286e-06
102 164 7.14285714286e-06
102 165 7.14285714286e-06
102 166 7.14285714286e-06
102 167 7.14285714286e-06
102 168 7.14285714286e-06
102 169 7.14285714286e-06
102 170 7.14285714286e-06
102 171 7.14285714286e-06
102 172 7.14285714286e-06
102 173 7.14285714286e-06
102 174 7.14285714286e-06
102 175 7.14285714286e-06
102 176 7.14285714286e-06
102 177 7.14285714286e-06
102 178 7.14285714286e-06
102 179 7.14285714286e-06
102 180 7.14285714286e-06
102 181 7.14285714286e-06
102 182 7.14285714286e-06
102 183 7.14285714286e-06
102 184 7.14285714286e-06
102 185 7.14285714286e-06
102 186 7.14285714286e-06
102 187 7.14285714286e-06
102 188 7.14285714286e-06
102 189 7.14285714286e-06
102 190 7.14285714286e-06
102 191 7.14285714286e-06
102 192 7.14285714286e-06
102 193 7.14285714286e-06
102 194 7.14285714286e-06
102 195 7.14285714286e-06
102 196 7.14285714286e-06
102 197 7.14285714286e-06
102 198 7.14285714286e-06
102 199 7.14285714286e-06
103 104 0.0238095238095
103 105 0.0238095238095
103 106 0.0238095238095
103 107 0.0238095238095
103 108 0.0238095238095
103 109 0.0238095238095
103 110 0.0238095238095
103 111 7.14285714286e-06
103 112 7.14285714286e-06
103 113 7.14285714286e-06
103 114 7.14285714286e-06
103 115 7.14285714286e-06
103 116 7.14285714286e-06
103 117 7.14285714286e-06
103 118 7.14285714286e-06
103 119 7.14285714286e-06
103 120 7.14285714286e-06
103 121 7.14285714286e-06
103 122 7.14285714286e-06
103 123 7.14285714286e-06
103 124 7.14285714286e-06
103 125 7.14285714286e-06
103 126 7.14285714286e-06
103 127 7.14285714286e-06
103 128 7.14285714286e-06
103 129 7.14285714286e-06
103 130 7.14285714286e-06
103 131 7.14285714286e-06
103 132 7.14285714286e-06
103 133 7.14285714286e-06
103 134 7.14285714286e-06
103 135 7.14285714286e-06
103 136 7.14285714286e-06
103 137 7.14285714286e-06
103 138 7.14285714286e-06
103 139 7.14285714286e-06
103 140 7.14285714286e-06
103 141 7.14285714286e-06
103 142 7.14285714286e-06
103 143 7.14285714286e-06
103 144 7.14285714286e-06
103 145 7.14285714286e-06
103 146 7.14285714286e-06
103 147 7.14285714286e-06
103 148 7.14285714286e-06
103 149 7.14285714286e-06
103 150 7.14285714286e-06
103 151 7.14285714286e-06
103 152 7.14285714286e-06
103 153 7.14285714286e-06
103 154 7.14285714286e-06
103 155 7.14285714286e-06
103 156 7.14285714286e-06
103 157 7.14285714286e-06
103 158 7.14285714286e-06
103 159 7.14285714286e-06
103 160 7.14285714286e-06
103 161 7.14285714286e-06
103 162 7.14285714286e-06
103 163 7.14285714286e-06
103 164 7.14285714286e-06
103 165 7.14285714286e-06
103 166 7.14285714286e-06
103 167 7.14285714286e-06
103 168 7.14285714286e-06
103 169 7.14285714286e-06
103 170 7.14285714286e-06
103 171 7.14285714286e-06
103 172 7.14285714286e-06
103 173 7.14285714286e-06
103 174 7.14285714286e-06
103 175 7.14285714286e-06
103 176 7.14285714286e-06
103 177 7.14285714286e-06
103 178 7.14285714286e-06
103 179 7.14285714286e-06
103 180 7.14285714286e-06
103 181 7.14285714286e-06
103 182 7.14285714286e-06
103 183 7.14285714286e-06
103 184 7.14285714286e-06
103 185 7.14285714286e-06
103 186 7.14285714286e-06
103 187 7.14285714286e-06
103 188 7.14285714286e-06
103 189 7.14285714286e-06
103 190 7.14285714286e-06
103 191 7.14285714286e-06
103 192 7.14285714286e-06
103 193 7.14285714286e-06
103 194 7.14285714286e-06
103 195 7.14285714286e-06
103 196 7.14285714286e-06
103 197 7.14285714286e-06
103 198 7.14285714286e-06
103 199 7.14285714286e-06
104 105 0.0238095238095
104 106 0.0238095238095
104 107 0.0238095238095
104 108 0.0238095238095
104 109 0.0238095238095
104 110 0.0238095238095
104 111 7.14285714286e-06
104 112 7.14285714286e-06
104 113 7.14285714286e-06
104 114 7.14285714286e-06
104 115 7.14285714286e-06
104 116 7.14285714286e-06
104 117 7.14285714286e-06
104 118 7.14285714286e-06
104 119 7.14285714286e-06
104 120 7.14285714286e-06
104 121 7.14285714286e-06
104 122 7.14285714286e-06
104 123 7.14285714286e-06
104 124 7.14285714286e-06
104 125 7.14285714286e-06
104 126 7.14285714286e-06
104 127 7.14285714286e-06
104 128 7.14285714286e-06
104 129 7.14285714286e-06
104 130 7.14285714286e-06
104 131 7.14285714286e-06
104 132 7.14285714286e-06
104 133 7.14285714286e-06
104 134 7.14285714286e-06
104 135 7.14285714286e-06
104 136 7.14285714286e-06
104 137 7.14285714286e-06
104 138 7.14285714286e-06
104 139 7.14285714286e-06
104 140 7.14285714286e-06
104 141 7.14285714286e-06
104 142 7.14285714286e-06
104 143 7.14285714286e-06
104 144 7.14285714286e-06
104 145 7.14285714286e-06
104 146 7.14285714286e-06
104 147 7.14285714286e-06
104 148 7.14285714286e-06
104 149 7.14285714286e-06
104 150 7.14285714286e-06
104 151 7.14285714286e-06
104 152 7.14285714286e-06
104 153 7.14285714286e-06
104 154 7.14285714286e-06
104 155 7.14285714286e-06
104 156 7.14285714286e-06
104 157 7.14285714286e-06
104 158 7.14285714286e-06
104 159 7.14285714286e-06
104 160 7.14285714286e-06
104 161 7.14285714286e-06
104 162 7.14285714286e-06
104 163 7.14285714286e-06
104 164 7.14285714286e-06
104 165 7.14285714286e-06
104 166 7.14285714286e-06
104 167 7.14285714286e-06
104 168 7.14285714286e-06
104 169 7.14285714286e-06
104 170 7.14285714286e-06
104 171 7.14285714286e-06
104 172 7.14285714286e-06
104 173 7.14285714286e-06
104 174 7.14285714286e-06
104 175 7.14285714286e-06
104 176 7.14285714286e-06
104 177 7.14285714286e-06
104 178 7.14285714286e-06
104 179 7.14285714286e-06
104 180 7.14285714286e-06
104 181 7.14285714286e-06
104 182 7.14285714286e-06
104 183 7.14285714286e-06
104 184 7.14285714286e-06
104 185 7.14285714286e-06
104 186 7.14285714286e-06
104 187 7.14285714286e-06
104 188 7.14285714286e-06
104 189 7.14285714286e-06
104 190 7.14285714286e-06
104 191 7.14285714286e-06
104 192 7.14285714286e-06
104 193 7.14285714286e-06
104 194 7.14285714286e-06
104 195 7.14285714286e-06
104 196 7.14285714286e-06
104 197 7.14285714286e-06
104 198 7.14285714286e-06
104 199 7.14285714286e-06
105 106 0.0238095238095
105 107 0.0238095238095
105 108 0.0238095238095
105 109 0.120740829642
105 110 0.0238095238095
105 111 7.14285714286e-06
105 112 7.14285714286e-06
105 113 7.14285714286e-06
105 114 7.14285714286e-06
105 115 7.14285714286e-06
105 116 7.14285714286e-06
105 117 7.14285714286e-06
105 118 7.14285714286e-06
105 119 7.14285714286e-06
105 120 7.14285714286e-06
105 121 7.14285714286e-06
105 122 7.14285714286e-06
105 123 7.14285714286e-06
105 124 7.14285714286e-06
105 125 7.14285714286e-06
105 126 7.14285714286e-06
105 127 7.14285714286e-06
105 128 7.14285714286e-06
105 129 7.14285714286e-06
105 130 7.14285714286e-06
105 131 7.14285714286e-06
105 132 7.14285714286e-06
105 133 7.14285714286e-06
105 134 7.14285714286e-06
105 135 7.14285714286e-06
105 136 7.14285714286e-06
105 137 7.14285714286e-06
105 138 7.14285714286e-06
105 139 7.14285714286e-06
105 140 7.14285714286e-06
105 141 7.14285714286e-06
105 142 7.14285714286e-06
105 143 7.14285714286e-06
105 144 7.14285714286e-06
105 145 7.14285714286e-06
105 146 7.14285714286e-06
105 147 7.14285714286e-06
105 148 7.14285714286e-06
105 149 7.14285714286e-06
105 150 7.14285714286e-06
105 151 7.14285714286e-06
105 152 7.14285714286e-06
105 153 7.14285714286e-06
105 154 7.14285714286e-06
105 155 7.14285714286e-06
105 156 7.14285714286e-06
105 157 7.14285714286e-06
105 158 7.14285714286e-06
105 159 7.14285714286e-06
105 160 7.14285714286e-06
105 161 7.14285714286e-06
105 162 7.14285714286e-06
105 163 7.14285714286e-06
105 164 7.14285714286e-06
105 165 7.14285714286e-06
105 166 7.14285714286e-06
105 167 7.14285714286e-06
105 168 7.14285714286e-06
105 169 7.14285714286e-06
105 170 7.14285714286e-06
105 171 7.14285714286e-06
105 172 7.14285714286e-06
105 173 7.14285714286e-06
105 174 7.14285714286e-06
105 175 7.14285714286e-06
105 176 7.14285714286e-06
105 177 7.14285714286e-06
105 178 7.14285714286e-06
105 179 7.14285714286e-06
105 180 7.14285714286e-06
105 181 7.14285714286e-06
105 182 7.14285714286e-06
105 183 7.14285714286e-06
105 184 7.14285714286e-06
105 185 7.14285714286e-06
105 186 7.14285714286e-06
105 187 7.14285714286e-06
105 188 7.14285714286e-06
105 189 7.14285714286e-06
105 190 7.14285714286e-06
105 191 7.14285714286e-06
105 192 7.14285714286e-06
105 193 7.14285714286e-06
105 194 7.14285714286e-06
105 195 7.14285714286e-06
105 196 7.14285714286e-06
105 197 7.14285714286e-06
105 198 7.14285714286e-06
105 199 7.14285714286e-06
106 107 0.0238095238095
106 108 0.0238095238095
106 109 0.0238095238095
106 110 0.0238095238095
106 111 7.14285714286e-06
106 112 7.14285714286e-06
106 113 7.14285714286e-06
106 114 7.14285714286e-06
106 115 7.14285714286e-06
106 116 7.14285714286e-06
106 117 7.14285714286e-06
106 118 7.14285714286e-06
106 119 7.14285714286e-06
106 120 7.14285714286e-06
106 121 7.14285714286e-06
106 122 7.14285714286e-06
106 123 7.14285714286e-06
106 124 7.14285714286e-06
106 125 7.14285714286e-06
106 126 7.14285714286e-06
106 127 7.14285714286e-06
106 128 7.14285714286e-06
106 129 7.14285714286e-06
106 130 7.14285714286e-06
106 131 7.14285714286e-06
106 132 7.14285714286e-06
106 133 7.14285714286e-06
106 134 7.14285714286e-06
106 135 7.14285714286e-06
106 136 7.14285714286e-06
106 137 7.14285714286e-06
106 138 7.14285714286e-06
106 139 7.14285714286e-06
106 140 7.14285714286e-06
106 141 7.14285714286e-06
106 142 7.14285714286e-06
106 143 7.14285714286e-06
106 144 7.14285714286e-06
106 145 7.14285714286e-06
106 146 7.14285714286e-06
106 147 7.14285714286e-06
106 148 7.14285714286e-06
106 149 7.14285714286e-06
106 150 7.14285714286e-06
106 151 7.14285714286e-06
106 152 7.14285714286e-06
106 153 7.14285714286e-06
106 154 7.14285714286e-06
106 155 7.14285714286e-06
106 156 7.14285714286e-06
106 157 7.14285714286e-06
106 158 7.14285714286e-06
106 159 7.14285714286e-06
106 160 7.14285714286e-06
106 161 7.14285714286e-06
106 162 7.14285714286e-06
106 163 7.14285714286e-06
106 164 7.14285714286e-06
106 165 7.14285714286e-06
106 166 7.14285714286e-06
106 167 7.14285714286e-06
106 168 7.14285714286e-06
106 169 7.14285714286e-06
106 170 7.14285714286e-06
106 171 7.14285714286e-06
106 172 7.14285714286e-06
106 173 7.14285714286e-06
106 174 7.14285714286e-06
106 175 7.14285714286e-06
106 176 7.14285714286e-06
106 177 7.14285714286e-06
106 178 7.14285714286e-06
106 179 7.14285714286e-06
106 180 7.14285714286e-06
106 181 7.14285714286e-06
106 182 7.14285714286e-06
106 183 7.14285714286e-06
106 184 7.14285714286e-06
106 185 7.14285714286e-06
106 186 7.14285714286e-06
106 187 7.14285714286e-06
106 188 7.14285714286e-06
106 189 7.14285714286e-06
106 190 7.14285714286e-06
106 191 7.14285714286e-06
106 192 7.14285714286e-06
106 193 7.14285714286e-06
106 194 7.14285714286e-06
106 195 7.14285714286e-06
106 196 7.14285714286e-06
106 197 7.14285714286e-06
106 198 7.14285714286e-06
106 199 7.14285714286e-06
107 108 0.0238095238095
107 109 0.0238095238095
107 110 0.0238095238095
107 111 7.14285714286e-06
107 112 7.14285714286e-06
107 113 7.14285714286e-06
107 114 7.14285714286e-06
107 115 7.14285714286e-06
107 116 7.14285714286e-06
107 117 7.14285714286e-06
107 118 7.14285714286e-06
107 119 7.14285714286e-06
107 120 7.14285714286e-06
107 121 7.14285714286e-06
107 122 7.14285714286e-06
107 123 7.14285714286e-06
107 124 7.14285714286e-06
107 125 7.14285714286e-06
107 126 7.14285714286e-06
107 127 7.14285714286e-06
107 128 7.14285714286e-06
107 129 7.14285714286e-06
107 130 7.14285714286e-06
107 131 7.14285714286e-06
107 132 7.14285714286e-06
107 133 7.14285714286e-06
107 134 7.14285714286e-06
107 135 7.14285714286e-06
107 136 7.14285714286e-06
107 137 7.14285714286e-06
107 138 7.14285714286e-06
107 139 7.14285714286e-06
107 140 7.14285714286e-06
107 141 7.14285714286e-06
107 142 7.14285714286e-06
107 143 7.14285714286e-06
107 144 7.14285714286e-06
107 145 7.14285714286e-06
107 146 7.14285714286e-06
107 147 7.14285714286e-06
107 148 7.14285714286e-06
107 149 7.14285714286e-06
107 150 7.14285714286e-06
107 151 7.14285714286e-06
107 152 7.14285714286e-06
107 153 7.14285714286e-06
107 154 7.14285714286e-06
107 155 7.14285714286e-06
107 156 7.14285714286e-06
107 157 7.14285714286e-06
107 158 7.14285714286e-06
107 159 7.14285714286e-06
107 160 7.14285714286e-06
107 161 7.14285714286e-06
107 162 7.14285714286e-06
107 163 7.14285714286e-06
107 164 7.14285714286e-06
107 165 7.14285714286e-06
107 166 7.14285714286e-06
107 167 7.14285714286e-06
107 168 7.14285714286e-06
107 169 7.14285714286e-06
107 170 7.14285714286e-06
107 171 7.14285714286e-06
107 172 7.14285714286e-06
107 173 7.14285714286e-06
107 174 7.14285714286e-06
107 175 7.14285714286e-06
107 176 7.14285714286e-06
107 177 7.14285714286e-06
107 178 7.14285714286e-06
107 179 7.14285714286e-06
107 180 7.14285714286e-06
107 181 7.14285714286e-06
107 182 7.14285714286e-06
107 183 7.14285714286e-06
107 184 7.14285714286e-06
107 185 7.14285714286e-06
107 186 7.14285714286e-06
107 187 7.14285714286e-06
107 188 7.14285714286e-06
107 189 7.14285714286e-06
107 190 7.14285714286e-06
107 191 7.14285714286e-06
107 192 7.14285714286e-06
107 193 7.14285714286e-06
107 194 7.14285714286e-06
107 195 7.14285714286e-06
107 196 7.14285714286e-06
107 197 7.14285714286e-06
107 198 7.14285714286e-06
107 199 7.14285714286e-06
108 109 0.0238095238095
108 110 0.0238095238095
108 111 7.14285714286e-06
108 112 7.14285714286e-06
108 113 7.14285714286e-06
108 114 7.14285714286e-06
108 115 7.14285714286e-06
108 116 7.14285714286e-06
108 117 7.14285714286e-06
108 118 7.14285714286e-06
108 119 7.14285714286e-06
108 120 7.14285714286e-06
108 121 7.14285714286e-06
108 122 7.14285714286e-06
108 123 7.14285714286e-06
108 124 7.14285714286e-06
108 125 7.14285714286e-06
108 126 7.14285714286e-06
108 127 7.14285714286e-06
108 128 7.14285714286e-06
108 129 7.14285714286e-06
108 130 7.14285714286e-06
108 131 7.14285714286e-06
108 132 7.14285714286e-06
108 133 7.14285714286e-06
108 134 7.14285714286e-06
108 135 7.14285714286e-06
108 136 7.14285714286e-06
108 137 7.14285714286e-06
108 138 7.14285714286e-06
108 139 7.14285714286e-06
108 140 7.14285714286e-06
108 141 7.14285714286e-06
108 142 7.14285714286e-06
108 143 7.14285714286e-06
108 144 7.14285714286e-06
108 145 7.14285714286e-06
108 146 7.14285714286e-06
108 147 7.14285714286e-06
108 148 7.14285714286e-06
108 149 7.14285714286e-06
108 150 7.14285714286e-06
108 151 7.14285714286e-06
108 152 7.14285714286e-06
108 153 7.14285714286e-06
108 154 7.14285714286e-06
108 155 7.14285714286e-06
108 156 7.14285714286e-06
108 157 7.14285714286e-06
108 158 7.14285714286e-06
108 159 7.14285714286e-06
108 160 7.14285714286e-06
108 161 7.14285714286e-06
108 162 7.14285714286e-06
108 163 7.14285714286e-06
108 164 7.14285714286e-06
108 165 7.14285714286e-06
108 166 7.14285714286e-06
108 167 7.14285714286e-06
108 168 7.14285714286e-06
108 169 7.14285714286e-06
108 170 7.14285714286e-06
108 171 7.14285714286e-06
108 172 7.14285714286e-06
108 173 7.14285714286e-06
108 174 7.14285714286e-06
108 175 7.14285714286e-06
108 176 7.14285714286e-06
108 177 7.14285714286e-06
108 178 7.14285714286e-06
108 179 7.14285714286e-06
108 180 7.14285714286e-06
108 181 7.14285714286e-06
108 182 7.14285714286e-06
108 183 7.14285714286e-06
108 184 7.14285714286e-06
108 185 7.14285714286e-06
108 186 7.14285714286e-06
108 187 7.14285714286e-06
108 188 7.14285714286e-06
108 189 7.14285714286e-06
108 190 7.14285714286e-06
108 191 7.14285714286e-06
108 192 7.14285714286e-06
108 193 7.14285714286e-06
108 194 7.14285714286e-06
108 195 7.14285714286e-06
108 196 7.14285714286e-06
108 197 7.14285714286e-06
108 198 7.14285714286e-06
108 199 7.14285714286e-06
109 110 0.0238095238095
109 111 7.14285714286e-06
109 112 7.14285714286e-06
109 113 7.14285714286e-06
109 114 7.14285714286e-06
109 115 7.14285714286e-06
109 116 7.14285714286e-06
109 117 7.14285714286e-06
109 118 7.14285714286e-06
109 119 7.14285714286e-06
109 120 7.14285714286e-06
109 121 7.14285714286e-06
109 122 7.14285714286e-06
109 123 7.14285714286e-06
109 124 7.14285714286e-06
109 125 7.14285714286e-06
109 126 7.14285714286e-06
109 127 7.14285714286e-06
109 128 7.14285714286e-06
109 129 7.14285714286e-06
109 130 7.14285714286e-06
109 131 7.14285714286e-06
109 132 7.14285714286e-06
109 133 7.14285714286e-06
109 134 7.14285714286e-06
109 135 7.14285714286e-06
109 136 7.14285714286e-06
109 137 7.14285714286e-06
109 138 7.14285714286e-06
109 139 7.14285714286e-06
109 140 7.14285714286e-06
109 141 7.14285714286e-06
109 142 7.14285714286e-06
109 143 7.14285714286e-06
109 144 7.14285714286e-06
109 145 7.14285714286e-06
109 146 7.14285714286e-06
109 147 7.14285714286e-06
109 148 7.14285714286e-06
109 149 7.14285714286e-06
109 150 7.14285714286e-06
109 151 7.14285714286e-06
109 152 7.14285714286e-06
109 153 7.14285714286e-06
109 154 7.14285714286e-06
109 155 7.14285714286e-06
109 156 7.14285714286e-06
109 157 7.14285714286e-06
109 158 7.14285714286e-06
109 159 7.14285714286e-06
109 160 7.14285714286e-06
109 161 7.14285714286e-06
109 162 7.14285714286e-06
109 163 7.14285714286e-06
109 164 7.14285714286e-06
109 165 7.14285714286e-06
109 166 7.14285714286e-06
109 167 7.14285714286e-06
109 168 7.14285714286e-06
109 169 7.14285714286e-06
109 170 7.14285714286e-06
109 171 7.14285714286e-06
109 172 7.14285714286e-06
109 173 7.14285714286e-06
109 174 7.14285714286e-06
109 175 7.14285714286e-06
109 176 7.14285714286e-06
109 177 7.14285714286e-06
109 178 7.14285714286e-06
109 179 7.14285714286e-06
109 180 7.14285714286e-06
109 181 7.14285714286e-06
109 182 7.14285714286e-06
109 183 7.14285714286e-06
109 184 7.14285714286e-06
109 185 7.14285714286e-06
109 186 7.14285714286e-06
109 187 7.14285714286e-06
109 188 7.14285714286e-06
109 189 7.14285714286e-06
109 190 7.14285714286e-06
109 191 7.14285714286e-06
109 192 7.14285714286e-06
109 193 7.14285714286e-06
109 194 7.14285714286e-06
109 195 7.14285714286e-06
109 196 7.14285714286e-06
109 197 7.14285714286e-06
109 198 7.14285714286e-06
109 199 7.14285714286e-06
110 111 7.14285714286e-06
110 112 7.14285714286e-06
110 113 7.14285714286e-06
110 114 7.14285714286e-06
110 115 7.14285714286e-06
110 116 7.14285714286e-06
110 117 7.14285714286e-06
110 118 7.14285714286e-06
110 119 7.14285714286e-06
110 120 7.14285714286e-06
110 121 7.14285714286e-06
110 122 7.14285714286e-06
110 123 7.14285714286e-06
110 124 7.14285714286e-06
110 125 7.14285714286e-06
110 126 7.14285714286e-06
110 127 7.14285714286e-06
110 128 7.14285714286e-06
110 129 7.14285714286e-06
110 130 7.14285714286e-06
110 131 7.14285714286e-06
110 132 7.14285714286e-06
110 133 7.14285714286e-06
110 134 7.14285714286e-06
110 135 7.14285714286e-06
110 136 7.14285714286e-06
110 137 7.14285714286e-06
110 138 7.14285714286e-06
110 139 7.14285714286e-06
110 140 7.14285714286e-06
110 141 7.14285714286e-06
110 142 7.14285714286e-06
110 143 7.14285714286e-06
110 144 7.14285714286e-06
110 145 7.14285714286e-06
110 146 7.14285714286e-06
110 147 7.14285714286e-06
110 148 7.14285714286e-06
110 149 7.14285714286e-06
110 150 7.14285714286e-06
110 151 7.14285714286e-06
110 152 7.14285714286e-06
110 153 7.14285714286e-06
110 154 7.14285714286e-06
110 155 7.14285714286e-06
110 156 7.14285714286e-06
110 157 7.14285714286e-06
110 158 7.14285714286e-06
110 159 7.14285714286e-06
110 160 7.14285714286e-06
110 161 7.14285714286e-06
110 162 7.14285714286e-06
110 163 7.14285714286e-06
110 164 7.14285714286e-06
110 165 7.14285714286e-06
110 166 7.14285714286e-06
110 167 7.14285714286e-06
110 168 7.14285714286e-06
110 169 7.14285714286e-06
110 170 7.14285714286e-06
110 171 7.14285714286e-06
110 172 7.14285714286e-06
110 173 7.14285714286e-06
110 174 7.14285714286e-06
110 175 7.14285714286e-06
110 176 7.14285714286e-06
110 177 7.14285714286e-06
110 178 7.14285714286e-06
110 179 7.14285714286e-06
110 180 7.14285714286e-06
110 181 7.14285714286e-06
110 182 7.14285714286e-06
110 183 7.14285714286e-06
110 184 7.14285714286e-06
110 185 7.14285714286e-06
110 186 7.14285714286e-06
110 187 7.14285714286e-06
110 188 7.14285714286e-06
110 189 7.14285714286e-06
110 190 7.14285714286e-06
110 191 7.14285714286e-06
110 192 7.14285714286e-06
110 193 7.14285714286e-06
110 194 7.14285714286e-06
110 195 7.14285714286e-06
110 196 7.14285714286e-06
110 197 7.14285714286e-06
110 198 7.14285714286e-06
110 199 7.14285714286e-06
111 112 0.0420168067227
111 113 0.0420168067227
111 114 0.0420168067227
111 115 0.0420168067227
111 116 0.0420168067227
111 117 0.0420168067227
111 118 0.0420168067227
111 119 0.0420168067227
111 120 0.0420168067227
111 121 0.0420168067227
111 122 0.0420168067227
111 123 0.0420168067227
111 124 0.0420168067227
111 125 0.0420168067227
111 126 0.0420168067227
111 127 0.0420168067227
111 128 0.0420168067227
111 129 7.14285714286e-06
111 130 7.14285714286e-06
111 131 7.14285714286e-06
111 132 7.14285714286e-06
111 133 7.14285714286e-06
111 134 7.14285714286e-06
111 135 7.14285714286e-06
111 136 7.14285714286e-06
111 137 7.14285714286e-06
111 138 7.14285714286e-06
111 139 7.14285714286e-06
111 140 7.14285714286e-06
111 141 7.14285714286e-06
111 142 7.14285714286e-06
111 143 7.14285714286e-06
111 144 7.14285714286e-06
111 145 7.14285714286e-06
111 146 7.14285714286e-06
111 147 7.14285714286e-06
111 148 7.14285714286e-06
111 149 7.14285714286e-06
111 150 7.14285714286e-06
111 151 7.14285714286e-06
111 152 7.14285714286e-06
111 153 7.14285714286e-06
111 154 7.14285714286e-06
111 155 7.14285714286e-06
111 156 7.14285714286e-06
111 157 7.14285714286e-06
111 158 7.14285714286e-06
111 159 7.14285714286e-06
111 160 7.14285714286e-06
111 161 7.14285714286e-06
111 162 7.14285714286e-06
111 163 7.14285714286e-06
111 164 7.14285714286e-06
111 165 7.14285714286e-06
111 166 7.14285714286e-06
111 167 7.14285714286e-06
111 168 7.14285714286e-06
111 169 7.14285714286e-06
111 170 7.14285714286e-06
111 171 7.14285714286e-06
111 172 7.14285714286e-06
111 173 7.14285714286e-06
111 174 7.14285714286e-06
111 175 7.14285714286e-06
111 176 7.14285714286e-06
111 177 7.14285714286e-06
111 178 7.14285714286e-06
111 179 7.14285714286e-06
111 180 7.14285714286e-06
